cycle_id,updated_at,sampled_at,created_at,average_weight,id,remark
24089.0,2023-10-03 11:31:28,2023-10-03,2023-10-03 11:31:28,10.06,49023.0,
8004.0,2021-03-08 01:08:51,2021-03-08,2021-03-08 01:08:51,3.07,11303.0,
8004.0,2021-03-15 03:24:31,2021-03-15,2021-03-15 03:24:31,5.66,11486.0,
8004.0,2021-03-30 08:04:07,2021-03-29,2021-03-30 08:04:07,12.59,11951.0,
8004.0,2021-04-04 23:13:30,2021-03-22,2021-04-04 23:13:30,8.71,12150.0,
8004.0,2021-04-04 23:31:33,2021-04-05,2021-04-04 23:31:33,15.51,12170.0,
8004.0,2021-04-11 23:29:38,2021-04-12,2021-04-11 23:29:38,17.78,12553.0,
8004.0,2021-04-18 23:01:01,2021-04-19,2021-04-18 23:01:01,19.3,12721.0,
8004.0,2021-04-25 00:02:11,2021-04-25,2021-04-25 00:02:11,21.62,12944.0,
25581.0,2023-12-15 05:09:10,2023-11-13,2023-11-13 05:51:38,5.0,52622.0,#BD-Katalis04
25581.0,2023-12-15 05:09:01,2023-11-23,2023-11-24 07:02:52,6.2,53619.0,#BD-Katalis04
25581.0,2023-12-15 05:08:49,2023-11-30,2023-12-05 06:34:36,6.3,54321.0,#BD-Katalis04
12592.0,2021-12-01 12:21:08,2021-11-18,2021-12-01 12:21:08,2.5,21009.0,
16137.0,2022-07-12 06:34:31,2022-06-23,2022-07-12 06:32:56,4.1,28599.0,Sampling saat panen
16137.0,2022-07-12 06:48:49,2022-06-14,2022-07-12 06:48:49,3.6,28610.0,
17687.0,2022-10-16 14:07:40,2022-09-14,2022-10-16 14:07:40,2.25,32908.0,
17687.0,2022-10-16 14:07:56,2022-09-19,2022-10-16 14:07:56,2.96,32909.0,
17687.0,2022-10-16 14:08:14,2022-09-24,2022-10-16 14:08:14,4.41,32910.0,
17687.0,2022-10-16 14:08:34,2022-09-29,2022-10-16 14:08:34,5.24,32911.0,
17687.0,2022-10-16 14:09:14,2022-10-02,2022-10-16 14:09:14,5.0,32912.0,
27893.0,2024-01-23 01:55:34,2024-01-15,2024-01-23 01:55:34,4.0,57256.0,
27893.0,2024-01-23 01:55:59,2024-01-22,2024-01-23 01:55:59,6.66,57257.0,
27893.0,2024-02-25 11:47:59,2024-01-31,2024-02-25 11:47:49,8.3,59743.0,
27893.0,2024-02-25 11:48:15,2024-02-07,2024-02-25 11:48:15,9.0,59744.0,
27893.0,2024-02-25 11:48:27,2024-02-13,2024-02-25 11:48:27,10.0,59745.0,
27893.0,2024-04-02 02:11:37,2024-02-27,2024-04-02 02:11:37,15.0,61670.0,
27893.0,2024-04-02 02:11:58,2024-03-12,2024-04-02 02:11:58,20.5,61671.0,
27893.0,2024-04-02 02:12:15,2024-03-26,2024-04-02 02:12:15,25.8,61672.0,
23209.0,2023-08-01 05:04:19,2023-07-31,2023-08-01 05:04:19,1.34,45070.0,
23209.0,2023-08-07 11:58:12,2023-08-07,2023-08-07 11:58:12,3.14,45342.0,
23209.0,2023-08-14 11:11:03,2023-08-14,2023-08-14 11:11:03,4.46,45688.0,
23209.0,2023-08-21 03:53:34,2023-08-21,2023-08-21 03:53:34,6.07,46065.0,
23209.0,2023-08-28 10:43:46,2023-08-28,2023-08-28 10:43:46,8.4,46429.0,
23209.0,2023-09-02 13:14:22,2023-09-02,2023-09-02 13:14:22,9.26,46826.0,
23209.0,2023-09-05 11:03:55,2023-09-05,2023-09-05 11:03:55,10.05,46975.0,
23209.0,2023-09-11 12:53:37,2023-09-11,2023-09-11 12:53:37,11.94,47365.0,
23209.0,2023-09-17 07:44:15,2023-09-17,2023-09-17 07:44:15,12.5,47739.0,
23209.0,2023-09-21 11:35:26,2023-09-21,2023-09-21 11:35:26,13.28,48155.0,
23209.0,2023-09-26 12:38:10,2023-09-25,2023-09-26 12:38:10,14.75,48455.0,
23209.0,2023-10-11 12:25:32,2023-10-09,2023-10-11 12:25:32,18.24,49731.0,
23209.0,2023-10-17 11:36:16,2023-10-16,2023-10-17 11:36:16,19.48,50253.0,
23209.0,2023-10-23 14:08:47,2023-10-23,2023-10-23 14:08:47,22.75,50917.0,
18920.0,2022-10-28 06:43:39,2022-08-11,2022-10-28 06:43:39,5.6,33586.0,
18920.0,2022-10-28 06:48:27,2022-08-18,2022-10-28 06:48:27,8.8,33594.0,
18920.0,2022-10-28 06:51:06,2022-08-23,2022-10-28 06:51:06,9.66,33602.0,
18920.0,2022-10-28 06:54:48,2022-08-31,2022-10-28 06:54:48,13.89,33610.0,
18920.0,2022-10-28 07:03:55,2022-09-12,2022-10-28 07:03:55,19.25,33618.0,
18920.0,2022-10-28 13:20:35,2022-09-22,2022-10-28 13:20:35,25.42,33648.0,
18920.0,2022-10-28 13:21:22,2022-10-06,2022-10-28 13:21:22,34.05,33649.0,
7130.0,2021-01-19 23:47:50,2021-01-20,2021-01-19 23:47:50,5.0,10183.0,
22702.0,2023-07-19 11:43:13,2023-07-17,2023-07-19 11:43:13,6.25,44582.0,
26945.0,2023-12-22 03:18:16,2023-12-21,2023-12-22 03:18:16,10.86,55551.0,
26945.0,2023-12-22 03:18:44,2023-12-03,2023-12-22 03:18:44,5.88,55552.0,
23889.0,2023-08-30 02:55:40,2023-08-09,2023-08-30 02:55:40,3.3,46533.0,
17717.0,2022-09-12 09:59:18,2022-09-12,2022-09-12 09:59:18,2.4,31410.0,
17717.0,2022-09-19 02:50:24,2022-09-19,2022-09-19 02:50:24,4.2,31705.0,"Size 238
ADG 0.2"
17717.0,2022-09-26 10:53:37,2022-09-26,2022-09-26 10:53:37,6.2,32031.0,"Size 161
ADG 0,28"
17717.0,2022-10-03 02:25:08,2022-10-03,2022-10-03 02:25:08,8.2,32284.0,"Size 121
ADG 0,28"
17717.0,2022-10-10 05:54:39,2022-10-10,2022-10-10 05:54:39,12.0,32635.0,"Size 83
ADG 0,54"
17717.0,2022-10-19 00:53:17,2022-10-17,2022-10-19 00:53:17,14.7,32999.0,"Size: 68
ADG: 0,38"
9993.0,2021-07-28 09:20:03,2021-07-24,2021-07-28 09:20:03,11.2,16283.0,
9993.0,2021-08-20 18:59:51,2021-08-07,2021-08-20 18:57:07,17.2,17176.0,
9993.0,2021-08-20 19:00:04,2021-08-14,2021-08-20 19:00:04,17.6,17177.0,
9993.0,2021-08-21 14:17:32,2021-08-21,2021-08-21 14:17:32,18.4,17233.0,
17719.0,2022-09-12 10:00:19,2022-09-12,2022-09-12 10:00:19,2.3,31413.0,
17719.0,2022-09-19 02:52:45,2022-09-19,2022-09-19 02:52:45,3.8,31709.0,"Size 263
ADG 0.2"
17719.0,2022-09-26 10:55:35,2022-09-26,2022-09-26 10:55:35,5.4,32035.0,"Size 185
ADG 0,22"
17719.0,2022-10-03 02:27:22,2022-10-03,2022-10-03 02:27:22,7.6,32288.0,"Size 131
ADG 0,31"
17719.0,2022-10-10 05:56:15,2022-10-10,2022-10-10 05:56:15,10.1,32639.0,"Size 99
ADG 0,35"
17719.0,2022-10-19 01:33:45,2022-10-17,2022-10-19 01:33:45,11.0,33002.0,"Size: 91
ADG: 0,13"
24885.0,2023-09-27 13:13:18,2023-09-26,2023-09-27 13:13:18,1.13,48564.0,
24885.0,2023-10-04 08:04:59,2023-10-04,2023-10-04 08:04:59,1.77,49117.0,
24885.0,2023-10-11 09:34:04,2023-10-11,2023-10-11 09:34:04,3.0,49701.0,
24885.0,2023-10-16 09:51:26,2023-09-27,2023-10-16 09:51:26,1.13,50135.0,
24885.0,2023-10-18 06:28:32,2023-10-18,2023-10-18 06:28:32,4.17,50322.0,
24885.0,2023-10-18 13:39:47,2023-09-02,2023-10-18 13:39:47,0.01,50418.0,
24885.0,2023-10-25 06:31:34,2023-10-25,2023-10-25 06:31:34,5.36,51093.0,
24885.0,2023-11-01 06:27:19,2023-11-01,2023-11-01 06:27:19,7.01,51683.0,
24885.0,2023-11-09 11:56:23,2023-11-08,2023-11-08 05:59:13,7.9,52175.0,
24885.0,2023-11-15 06:45:23,2023-11-15,2023-11-15 06:45:23,10.4,52899.0,
24885.0,2023-11-22 06:27:17,2023-11-22,2023-11-22 06:27:17,11.73,53424.0,
24885.0,2023-11-29 06:05:27,2023-11-29,2023-11-29 06:05:27,13.73,53890.0,
24885.0,2023-12-06 05:48:08,2023-12-06,2023-12-06 05:48:08,15.55,54365.0,
24885.0,2023-12-13 05:32:57,2023-12-13,2023-12-13 05:32:57,17.35,54860.0,
24885.0,2023-12-20 06:48:48,2023-12-20,2023-12-20 06:48:48,18.05,55349.0,
24885.0,2023-12-27 06:00:24,2023-12-27,2023-12-27 06:00:24,20.0,55853.0,
24885.0,2024-01-03 07:18:06,2024-01-03,2024-01-03 07:18:06,22.65,56196.0,
24885.0,2024-01-03 07:31:21,2024-01-03,2024-01-03 07:31:21,22.65,56204.0,
24885.0,2024-01-10 06:45:59,2024-01-10,2024-01-10 06:45:59,23.31,56522.0,
24885.0,2024-01-17 06:39:41,2024-01-17,2024-01-17 06:39:41,23.65,56972.0,
24885.0,2024-01-24 05:33:35,2024-01-24,2024-01-24 05:33:35,24.37,57368.0,
24885.0,2024-01-31 06:17:36,2024-01-31,2024-01-31 06:17:36,24.39,57874.0,
18127.0,2022-10-24 04:44:02,2022-10-22,2022-10-24 04:44:02,4.2,33261.0,
18127.0,2022-10-29 03:12:31,2022-10-29,2022-10-29 03:12:31,6.3,33692.0,
18127.0,2022-11-05 02:21:48,2022-11-05,2022-11-05 02:21:48,7.4,34183.0,
18127.0,2022-11-13 04:24:40,2022-11-11,2022-11-13 04:24:40,10.0,34571.0,
19306.0,2022-12-18 04:25:09,2022-12-17,2022-12-18 04:25:09,1.85,35841.0,
19306.0,2022-12-26 02:28:35,2022-12-24,2022-12-26 02:28:35,2.71,36192.0,
19306.0,2023-01-02 04:30:34,2022-12-31,2023-01-02 04:30:34,4.81,36541.0,
19306.0,2023-01-07 03:43:34,2023-01-07,2023-01-07 03:43:34,5.42,36729.0,
19306.0,2023-01-10 02:47:41,2023-01-08,2023-01-10 02:47:41,6.09,36855.0,
19306.0,2023-01-14 03:45:52,2023-01-14,2023-01-14 03:45:52,7.56,37086.0,
14368.0,2022-02-20 12:28:32,2022-02-19,2022-02-20 12:28:32,9.9,23295.0,
14368.0,2022-03-05 12:31:10,2022-02-28,2022-03-02 18:04:43,12.88,23551.0,
14368.0,2022-03-10 12:46:27,2022-03-10,2022-03-10 12:46:27,15.7,23725.0,
14368.0,2022-03-21 12:08:42,2022-03-21,2022-03-21 12:08:42,18.32,24049.0,
14368.0,2022-04-05 18:49:38,2022-04-05,2022-04-05 18:49:38,23.2,24517.0,
14368.0,2022-04-05 18:49:38,2022-03-31,2022-04-05 18:49:38,19.06,24518.0,
14368.0,2022-04-10 18:14:09,2022-04-10,2022-04-10 18:14:09,23.48,24799.0,
21660.0,2023-07-06 01:03:46,2023-07-06,2023-07-06 01:03:46,12.5,43985.0,
29099.0,2024-02-05 07:40:14,2022-11-30,2024-02-05 07:40:14,9.0,58342.0,
29099.0,2024-02-05 07:40:48,2022-12-10,2024-02-05 07:40:48,12.0,58343.0,
29099.0,2024-02-05 07:41:26,2022-12-20,2024-02-05 07:41:26,15.0,58344.0,
29099.0,2024-02-05 07:41:56,2022-12-30,2024-02-05 07:41:56,18.0,58347.0,
22901.0,2023-07-03 04:23:54,2023-07-03,2023-07-03 04:23:42,2.2,43858.0,size 454
22901.0,2023-07-11 01:29:06,2023-07-10,2023-07-11 01:29:06,4.18,44171.0,
22901.0,2023-07-17 03:24:06,2023-07-17,2023-07-17 03:24:06,5.59,44397.0,
22901.0,2023-07-26 01:51:19,2023-07-24,2023-07-26 01:51:19,7.88,44825.0,
22901.0,2023-08-01 01:52:16,2023-07-31,2023-08-01 01:52:16,9.85,45058.0,
22901.0,2023-08-10 01:58:37,2023-08-07,2023-08-10 01:58:37,12.3,45497.0,
22901.0,2023-08-15 03:05:26,2023-08-14,2023-08-15 03:05:26,12.82,45724.0,
22901.0,2023-08-21 09:27:45,2023-08-21,2023-08-21 09:27:45,14.67,46083.0,
22901.0,2023-08-29 00:43:00,2023-08-28,2023-08-29 00:43:00,16.1,46480.0,
22901.0,2023-09-06 01:04:00,2023-09-04,2023-09-06 01:04:00,17.06,47001.0,
12857.0,2021-12-02 00:16:23,2021-12-02,2021-12-02 00:16:23,2.23,21044.0,
12857.0,2021-12-09 00:28:18,2021-12-09,2021-12-09 00:28:18,5.05,21271.0,
12857.0,2021-12-16 01:54:29,2021-12-16,2021-12-16 01:54:29,7.99,21445.0,
12857.0,2021-12-23 02:35:33,2021-12-23,2021-12-23 02:35:33,10.74,21661.0,
12857.0,2021-12-30 01:37:24,2021-12-30,2021-12-30 01:37:24,14.24,21826.0,
19781.0,2023-01-13 07:27:24,2022-12-15,2023-01-13 07:27:24,2.7,37038.0,
19781.0,2023-01-13 07:31:53,2022-12-20,2023-01-13 07:31:53,3.5,37043.0,
19781.0,2023-01-13 07:34:16,2022-12-25,2023-01-13 07:34:16,5.0,37048.0,
19781.0,2023-01-13 07:37:10,2022-12-30,2023-01-13 07:37:10,6.2,37053.0,
19781.0,2023-09-29 02:57:20,2023-01-05,2023-09-29 02:57:20,7.69,48700.0,
28071.0,2024-01-31 03:16:35,2024-01-24,2024-01-31 03:16:35,2.8,57853.0,
28071.0,2024-01-31 03:19:30,2024-01-31,2024-01-31 03:19:30,4.6,57861.0,
28071.0,2024-02-12 00:17:46,2024-02-12,2024-02-12 00:17:46,6.27,58960.0,
28071.0,2024-02-16 05:35:16,2024-02-14,2024-02-16 05:35:16,8.21,59287.0,
28071.0,2024-02-21 03:28:45,2024-02-21,2024-02-21 03:28:45,9.87,59534.0,
25049.0,2023-09-24 00:34:43,2023-09-24,2023-09-24 00:34:43,3.4,48260.0,
25049.0,2023-10-04 06:20:56,2023-10-01,2023-10-04 06:20:56,4.9,49085.0,
25049.0,2023-10-08 00:22:24,2023-10-08,2023-10-08 00:22:24,7.62,49405.0,
25049.0,2023-10-28 00:51:12,2023-10-22,2023-10-28 00:51:12,11.9,51420.0,
26568.0,2023-11-15 02:07:42,2023-11-15,2023-11-15 02:07:42,1.8,52801.0,
26568.0,2023-11-26 09:12:24,2023-11-26,2023-11-26 09:12:24,4.15,53713.0,
26568.0,2023-12-06 14:19:29,2023-12-06,2023-12-06 14:19:29,5.7,54430.0,
26568.0,2023-12-12 10:43:47,2023-12-12,2023-12-12 10:43:47,5.65,54815.0,
26568.0,2023-12-15 03:15:01,2023-12-15,2023-12-15 03:15:01,7.16,55084.0,
26568.0,2023-12-25 11:36:01,2023-12-25,2023-12-25 11:36:01,9.13,55705.0,
26568.0,2024-01-06 14:52:45,2023-12-31,2024-01-06 14:52:45,9.43,56343.0,
26568.0,2024-01-14 14:56:41,2024-01-14,2024-01-14 14:56:41,12.47,56756.0,
20890.0,2023-04-09 23:31:02,2023-04-07,2023-04-09 23:31:02,6.6,40061.0,
20890.0,2023-04-10 13:12:27,2023-03-28,2023-04-10 13:12:27,5.0,40094.0,
16415.0,2022-07-07 14:00:36,2022-07-07,2022-07-07 14:00:36,1.5,28357.0,
16415.0,2022-07-21 01:13:42,2022-07-21,2022-07-21 01:13:42,3.0,29140.0,
16415.0,2022-08-04 09:55:11,2022-07-29,2022-08-04 09:55:11,7.0,29653.0,
16415.0,2022-08-06 10:03:14,2022-08-06,2022-08-06 10:03:14,9.8,29720.0,
16415.0,2022-08-14 08:04:23,2022-08-14,2022-08-14 08:04:23,13.0,30011.0,
24154.0,2023-08-21 09:45:04,2023-08-21,2023-08-21 09:45:04,3.58,46085.0,Size 279
24154.0,2023-08-28 09:49:15,2023-08-28,2023-08-28 09:49:15,4.94,46417.0,Size 202
24154.0,2023-09-05 23:18:07,2023-09-06,2023-09-05 23:18:07,6.6,46995.0,Size 151
24154.0,2023-09-17 01:45:40,2023-09-17,2023-09-17 01:45:40,11.25,47712.0,
24154.0,2023-09-17 01:46:24,2023-09-10,2023-09-17 01:46:24,8.2,47713.0,
24154.0,2023-09-24 03:51:10,2023-09-24,2023-09-24 03:51:10,12.14,48291.0,
24154.0,2023-10-01 23:42:05,2023-10-02,2023-10-01 23:42:05,15.6,48909.0,
24154.0,2023-10-04 10:29:07,2023-10-04,2023-10-04 10:29:07,16.66,49190.0,
24154.0,2023-10-11 00:41:20,2023-10-11,2023-10-11 00:41:11,20.2,49608.0,
9096.0,2021-05-26 16:16:53,2021-05-10,2021-05-26 16:16:53,3.0,14069.0,
9096.0,2021-05-26 16:17:12,2021-05-17,2021-05-26 16:17:12,4.23,14070.0,
9096.0,2021-05-26 16:17:26,2021-05-24,2021-05-26 16:17:26,6.27,14071.0,
9096.0,2021-06-04 14:45:01,2021-05-31,2021-06-04 14:45:01,7.29,14443.0,
9096.0,2021-06-07 13:07:03,2021-06-07,2021-06-07 13:07:03,9.51,14566.0,
9096.0,2021-06-13 16:48:59,2021-06-11,2021-06-13 16:48:59,9.74,14714.0,
9096.0,2021-06-14 10:11:16,2021-06-14,2021-06-14 10:11:16,11.83,14733.0,
9096.0,2021-07-09 23:12:35,2021-06-21,2021-07-09 23:12:35,13.18,15571.0,
9096.0,2021-07-09 23:12:35,2021-06-27,2021-07-09 23:12:35,14.0,15589.0,
9096.0,2021-07-09 23:12:35,2021-07-05,2021-07-09 23:12:35,17.88,15607.0,
9096.0,2021-07-13 12:41:59,2021-07-12,2021-07-13 12:41:59,19.85,15762.0,
9096.0,2021-08-13 07:21:04,2021-06-28,2021-08-13 07:21:04,14.0,16951.0,
9096.0,2021-08-13 07:21:04,2021-07-19,2021-08-13 07:21:04,20.47,16962.0,
9096.0,2021-08-13 07:21:04,2021-07-26,2021-08-13 07:21:04,23.56,16972.0,
18269.0,2022-09-12 04:55:34,2022-02-26,2022-09-12 04:55:15,5.96,31399.0,
18269.0,2022-09-12 04:55:56,2022-02-21,2022-09-12 04:55:56,5.4,31400.0,
23208.0,2023-08-01 05:04:19,2023-07-31,2023-08-01 05:04:19,1.38,45069.0,
23208.0,2023-08-07 11:58:12,2023-08-07,2023-08-07 11:58:12,3.24,45341.0,
23208.0,2023-08-14 11:11:03,2023-08-14,2023-08-14 11:11:03,4.48,45687.0,
23208.0,2023-08-21 03:53:34,2023-08-21,2023-08-21 03:53:34,6.1,46064.0,
23208.0,2023-08-28 10:43:46,2023-08-28,2023-08-28 10:43:46,8.67,46428.0,
23208.0,2023-09-02 13:14:22,2023-09-02,2023-09-02 13:14:22,10.17,46825.0,
23208.0,2023-09-11 12:53:37,2023-09-11,2023-09-11 12:53:37,12.97,47364.0,
23208.0,2023-09-17 07:44:15,2023-09-17,2023-09-17 07:44:15,14.9,47738.0,
23208.0,2023-09-21 11:35:26,2023-09-21,2023-09-21 11:35:26,15.92,48154.0,
23208.0,2023-09-26 12:38:10,2023-09-25,2023-09-26 12:38:10,17.39,48454.0,
23208.0,2023-10-11 12:25:32,2023-10-09,2023-10-11 12:25:32,21.52,49730.0,
23208.0,2023-10-17 11:36:16,2023-10-16,2023-10-17 11:36:16,23.0,50252.0,
23208.0,2023-10-19 09:22:07,2023-10-19,2023-10-19 09:22:07,24.3,50577.0,
23208.0,2023-10-23 14:08:46,2023-10-23,2023-10-23 14:08:46,25.22,50916.0,
24671.0,2023-09-10 09:44:22,2023-09-10,2023-09-10 09:44:22,1.55,47239.0,
24671.0,2023-09-21 01:04:19,2023-09-17,2023-09-21 01:04:19,2.75,48064.0,
24671.0,2023-09-24 02:53:11,2023-09-24,2023-09-24 02:53:11,3.1,48284.0,
24671.0,2023-09-29 04:40:20,2023-09-29,2023-09-29 04:40:20,3.92,48722.0,
24671.0,2023-10-04 09:59:13,2023-10-04,2023-10-04 09:59:13,4.39,49185.0,
24671.0,2023-10-10 01:16:33,2023-10-09,2023-10-10 01:16:33,5.3,49465.0,
24671.0,2023-10-14 02:24:28,2023-10-14,2023-10-14 02:24:28,5.79,50008.0,
20550.0,2023-02-08 07:22:29,2023-02-08,2023-02-08 07:22:29,0.67,37854.0,
20550.0,2023-02-15 06:24:51,2023-02-15,2023-02-15 06:24:51,1.18,38006.0,
20550.0,2023-02-22 10:39:24,2023-02-21,2023-02-22 10:39:24,2.13,38328.0,
20550.0,2023-02-22 10:42:01,2023-02-22,2023-02-22 10:42:01,2.13,38350.0,
20550.0,2023-02-22 11:12:27,2023-02-22,2023-02-22 11:12:27,2.13,38359.0,
20550.0,2023-03-01 07:05:39,2023-03-01,2023-03-01 07:05:39,3.7,38623.0,
20550.0,2023-03-16 03:24:09,2023-03-08,2023-03-16 03:24:09,5.42,39057.0,
20550.0,2023-03-16 03:29:20,2023-03-15,2023-03-16 03:29:20,6.7,39081.0,
20550.0,2023-03-22 05:11:15,2023-03-22,2023-03-22 05:11:15,7.34,39326.0,
20550.0,2023-03-29 05:11:32,2023-03-29,2023-03-29 05:11:32,9.57,39612.0,2 gaiolas
20550.0,2023-04-05 05:16:08,2023-04-05,2023-04-05 05:16:08,11.06,39881.0,
20550.0,2023-04-12 06:28:16,2023-04-12,2023-04-12 06:28:16,14.51,40182.0,
20550.0,2023-04-19 07:27:54,2023-04-19,2023-04-19 07:27:54,18.55,40579.0,
20550.0,2023-04-26 06:46:27,2023-04-26,2023-04-26 06:46:27,19.95,40801.0,
20550.0,2023-05-03 06:34:04,2023-05-03,2023-05-03 06:34:04,23.42,41148.0,
20550.0,2023-05-11 05:40:12,2023-05-10,2023-05-11 05:40:12,25.89,41601.0,
20550.0,2023-05-17 06:29:17,2023-05-17,2023-05-17 06:29:17,29.69,41846.0,
20550.0,2023-05-24 09:25:48,2023-05-24,2023-05-24 09:25:48,32.23,42183.0,
20550.0,2023-05-31 09:01:50,2023-05-31,2023-05-31 09:01:50,31.36,42589.0,
20550.0,2023-06-07 07:10:34,2023-06-05,2023-06-07 07:10:34,34.07,42837.0,
20550.0,2023-06-08 05:18:58,2023-06-07,2023-06-08 05:18:58,34.07,42856.0,
4253.0,2020-06-03 02:38:06,2020-06-02,2020-06-03 02:38:06,2.0,5623.0,
16625.0,2022-07-13 04:48:31,2022-07-13,2022-07-13 04:48:31,3.88,28687.0,
16625.0,2022-07-13 06:18:04,2022-07-07,2022-07-13 06:18:04,2.08,28769.0,
16625.0,2022-07-20 02:56:24,2022-07-20,2022-07-20 02:56:24,5.35,29104.0,
16625.0,2022-07-27 05:01:46,2022-07-27,2022-07-27 05:01:46,7.75,29412.0,
16625.0,2022-08-03 05:04:20,2022-08-03,2022-08-03 05:04:20,9.81,29617.0,
16625.0,2022-08-10 10:25:28,2022-08-10,2022-08-10 10:25:28,11.9,29904.0,
16625.0,2022-08-20 05:57:31,2022-08-17,2022-08-20 05:57:31,14.35,30399.0,
16625.0,2022-08-28 06:39:08,2022-08-28,2022-08-28 06:39:08,16.8,30809.0,
15810.0,2022-07-11 05:41:56,2022-06-25,2022-07-11 05:41:56,10.3,28539.0,
23709.0,2023-08-11 08:10:21,2023-08-11,2023-08-11 08:10:21,1.78,45602.0,
23709.0,2023-08-18 06:55:48,2023-08-18,2023-08-18 06:55:48,3.15,45976.0,
23709.0,2023-08-25 08:36:05,2023-08-25,2023-08-25 08:36:05,4.19,46317.0,
23709.0,2023-09-01 12:49:24,2023-09-01,2023-09-01 12:49:24,6.77,46810.0,
23709.0,2023-09-10 11:53:44,2023-09-08,2023-09-10 11:53:44,8.75,47257.0,
23709.0,2023-09-17 00:21:32,2023-09-15,2023-09-17 00:21:32,10.35,47708.0,
23709.0,2023-09-22 06:13:50,2023-09-22,2023-09-22 06:13:50,12.04,48207.0,
23709.0,2023-09-29 12:38:53,2023-09-29,2023-09-29 12:38:53,14.44,48794.0,
23709.0,2023-10-06 04:48:54,2023-10-06,2023-10-06 04:48:54,16.21,49277.0,
23709.0,2023-10-07 09:32:50,2023-10-06,2023-10-07 09:32:50,16.21,49398.0,
23709.0,2023-10-13 09:54:17,2023-10-13,2023-10-13 09:54:17,18.69,49920.0,
23709.0,2023-10-20 09:26:18,2023-10-18,2023-10-20 09:26:18,20.73,50713.0,
23709.0,2023-10-25 10:11:54,2023-10-25,2023-10-25 10:11:54,22.19,51142.0,
23709.0,2023-11-01 11:28:39,2023-11-01,2023-11-01 11:28:39,23.34,51733.0,
23709.0,2023-11-09 12:18:12,2023-11-08,2023-11-09 12:18:12,25.84,52391.0,
19555.0,2023-01-03 03:22:30,2023-01-03,2023-01-03 03:22:30,3.3,36582.0,
19555.0,2023-01-10 01:18:30,2023-01-10,2023-01-10 01:18:30,5.0,36837.0,
19555.0,2023-01-17 03:05:02,2023-01-17,2023-01-17 03:05:02,6.74,37168.0,
19555.0,2023-01-24 03:38:32,2023-01-24,2023-01-24 03:38:32,9.1,37368.0,
19555.0,2023-02-04 02:10:48,2023-02-04,2023-02-04 02:10:48,12.05,37711.0,
19555.0,2023-02-11 03:48:41,2023-02-11,2023-02-11 03:48:41,15.2,37936.0,
19555.0,2023-02-23 03:46:20,2023-02-23,2023-02-23 03:46:20,19.0,38368.0,
27106.0,2023-11-05 09:02:15,2023-11-03,2023-11-05 09:02:15,4.4,52024.0,
27106.0,2023-11-08 06:26:10,2023-11-04,2023-11-08 06:26:10,4.4,52188.0,
27106.0,2023-11-23 01:31:22,2023-11-11,2023-11-23 01:31:22,5.4,53529.0,
27106.0,2023-11-23 01:31:38,2023-11-18,2023-11-23 01:31:38,7.0,53542.0,
27106.0,2023-12-08 10:37:35,2023-11-25,2023-12-08 10:37:35,8.9,54617.0,
27106.0,2023-12-08 10:37:54,2023-12-02,2023-12-08 10:37:54,11.6,54630.0,
27106.0,2023-12-18 00:35:51,2023-12-16,2023-12-18 00:35:51,14.8,55164.0,
27106.0,2023-12-18 00:36:37,2023-12-09,2023-12-18 00:36:37,13.5,55177.0,
27106.0,2023-12-30 03:04:18,2023-12-23,2023-12-30 03:04:18,17.2,56008.0,
27106.0,2023-12-30 03:04:45,2023-12-30,2023-12-30 03:04:45,18.9,56021.0,
27106.0,2024-01-07 10:55:36,2024-01-06,2024-01-07 10:55:36,22.1,56368.0,
27106.0,2024-01-16 02:08:56,2024-01-13,2024-01-16 02:08:56,25.4,56885.0,
23382.0,2023-07-27 02:16:44,2023-07-27,2023-07-27 02:16:44,4.41,44849.0,494/112
23382.0,2023-08-06 05:41:14,2023-08-06,2023-08-06 05:41:14,6.74,45277.0,728 / 108
23382.0,2023-08-16 02:55:22,2023-08-16,2023-08-16 02:54:45,9.5,45800.0,846/89
23382.0,2023-08-26 02:48:28,2023-08-26,2023-08-26 02:48:28,12.9,46345.0,736 / 57
23382.0,2023-09-05 04:42:05,2023-09-05,2023-09-05 04:42:05,16.3,46949.0,1045  / 64
23382.0,2023-09-15 01:32:32,2023-09-15,2023-09-15 01:32:32,19.5,47609.0,1600 / 82
23382.0,2023-09-23 02:46:56,2023-09-23,2023-09-23 02:46:56,20.9,48236.0,752 / 359
27657.0,2024-01-01 08:55:45,2024-01-01,2024-01-01 08:55:45,2.26,56074.0,294 g 130 ekor
27657.0,2024-01-08 09:21:37,2024-01-08,2024-01-08 09:21:37,3.88,56408.0,420 g 108 ekor
27657.0,2024-02-16 06:06:04,2024-01-15,2024-01-15 08:58:43,5.6,56860.0,1000 g  180 ekor
27657.0,2024-02-16 06:04:09,2024-01-22,2024-01-22 09:00:44,7.35,57210.0,"860 g  108 ekor MBW 7,96 dikoreksi"
27657.0,2024-02-16 06:04:20,2024-01-26,2024-01-26 01:32:49,8.4,57540.0,2020 g 248 ekor size 123  parsial 1
27657.0,2024-02-16 06:01:59,2024-02-02,2024-02-02 03:55:05,10.25,58036.0,3900 g 362 ekor size 93
27657.0,2024-02-16 06:05:30,2024-02-04,2024-02-04 15:23:01,10.79,58314.0,"3500 g 295 ekor, Size 84"
