id,cycle_id,quantity,recorded_at,created_at,updated_at,average_weight
12444,19298,2,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12445,19300,1200,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12446,19306,8,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12447,19309,3,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12448,19312,4,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12449,19313,3,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12450,19318,7,2023-01-01,2023-01-02 07:14:14,2024-01-08 11:40:40,5.0
12454,18834,890,2023-01-02,2023-01-02 10:44:14,2024-01-08 11:40:40,5.62
12455,19534,831,2022-12-31,2023-01-02 11:08:33,2024-01-08 11:40:40,1.03
12456,19529,479,2022-12-31,2023-01-02 11:09:17,2024-01-08 11:40:40,0.92
12457,19530,2141,2022-12-31,2023-01-02 11:09:54,2024-01-08 11:40:40,0.52
12458,19808,578,2022-12-31,2023-01-02 11:10:42,2024-01-08 11:40:40,0.92
12459,19253,174,2023-01-02,2023-01-02 12:48:29,2024-01-08 11:40:40,4.14
12460,19252,624,2023-01-02,2023-01-02 12:49:05,2024-01-08 11:40:40,4.04
12461,19239,28,2023-01-02,2023-01-02 12:49:31,2024-01-08 11:40:40,4.29
12465,19637,10944,2023-01-01,2023-01-03 00:23:31,2024-01-08 11:40:40,4.39
12466,18901,154,2023-01-03,2023-01-03 01:20:12,2024-01-08 11:40:40,9.09
12467,19669,1206,2023-01-03,2023-01-03 01:58:17,2024-01-08 11:40:40,1.0
12468,18877,24,2023-01-03,2023-01-03 02:47:05,2024-01-08 11:40:40,10.0
12484,18831,1674,2023-01-03,2023-01-03 04:44:59,2024-01-08 11:40:40,6.21
12485,18832,1332,2023-01-03,2023-01-03 04:46:40,2024-01-08 11:40:40,5.56
12486,19088,323,2022-11-26,2023-01-03 08:22:18,2024-01-08 11:40:40,5.88
12487,19088,184,2022-11-27,2023-01-03 08:22:42,2024-01-08 11:40:40,5.98
12488,19088,230,2022-11-28,2023-01-03 08:22:59,2024-01-08 11:40:40,6.09
12489,19088,272,2022-11-29,2023-01-03 08:23:24,2024-01-08 11:40:40,6.25
12490,19088,140,2022-11-30,2023-01-03 08:28:20,2024-01-08 11:40:40,6.43
12491,19088,257,2022-12-01,2023-01-03 08:29:13,2024-01-08 11:40:40,6.61
12492,19088,205,2022-12-02,2023-01-03 08:29:51,2024-01-08 11:40:40,6.83
12493,19088,221,2022-12-03,2023-01-03 08:30:16,2024-01-08 11:40:40,7.01
12494,19088,180,2022-12-04,2023-01-03 08:30:47,2024-01-08 11:40:40,7.22
12495,19088,108,2022-12-05,2023-01-03 08:31:14,2024-01-08 11:40:40,7.41
12496,19088,603,2022-12-06,2023-01-03 08:31:52,2024-01-08 11:40:40,7.63
12497,19088,1140,2022-12-07,2023-01-03 08:32:07,2024-01-08 11:40:40,7.81
12498,19088,1426,2022-12-08,2023-01-03 08:32:31,2024-01-08 11:40:40,8.06
12499,19088,1452,2022-12-09,2023-01-03 08:33:20,2024-01-08 11:40:40,8.4
12500,19088,1357,2022-12-10,2023-01-03 08:33:54,2024-01-08 11:40:40,8.7
12501,19088,1189,2022-12-11,2023-01-03 08:35:54,2024-01-08 11:40:40,9.17
12502,19088,1520,2022-12-12,2023-01-03 08:36:27,2024-01-08 11:40:40,9.8
12503,19088,4762,2022-12-13,2023-01-03 08:37:12,2024-01-08 11:40:40,10.42
12504,18669,156,2023-01-02,2023-01-03 08:53:47,2024-01-08 11:40:40,20.83
12505,18671,31,2023-01-02,2023-01-03 08:54:46,2024-01-08 11:40:40,18.84
12506,18672,527,2023-01-02,2023-01-03 08:55:20,2024-01-08 11:40:40,19.6
12507,18674,196,2023-01-02,2023-01-03 08:55:56,2024-01-08 11:40:40,15.87
12508,18675,133,2023-01-02,2023-01-03 08:56:34,2024-01-08 11:40:40,18.18
12509,18677,361,2023-01-02,2023-01-03 08:57:13,2024-01-08 11:40:40,17.24
12510,18678,451,2023-01-02,2023-01-03 08:57:39,2024-01-08 11:40:40,14.28
12511,19676,74,2022-11-06,2023-01-03 09:12:38,2024-01-08 11:40:40,16.22
12512,19676,56,2022-11-07,2023-01-03 09:13:21,2024-01-08 11:40:40,16.07
12513,19676,80,2022-11-08,2023-01-03 09:13:46,2024-01-08 11:40:40,16.25
12514,19676,106,2022-11-09,2023-01-03 09:16:03,2024-01-08 11:40:40,16.04
12515,19676,55,2022-11-11,2023-01-03 09:17:09,2024-01-08 11:40:40,16.36
12516,19676,49,2022-11-12,2023-01-03 09:17:35,2024-01-08 11:40:40,16.33
12517,19676,61,2022-11-13,2023-01-03 09:17:57,2024-01-08 11:40:40,16.39
12518,19676,73,2022-11-14,2023-01-03 09:18:52,2024-01-08 11:40:40,16.44
12519,19676,84,2022-11-15,2023-01-03 09:19:43,2024-01-08 11:40:40,16.67
12520,19676,96,2022-11-16,2023-01-03 09:19:43,2024-01-08 11:40:40,16.67
12521,19676,72,2022-11-17,2023-01-03 09:20:45,2024-01-08 11:40:40,16.67
12522,19676,53,2022-11-18,2023-01-03 09:21:12,2024-01-08 11:40:40,16.98
12523,19676,41,2022-11-19,2023-01-03 09:21:38,2024-01-08 11:40:40,17.08
12524,19676,41,2022-11-20,2023-01-03 09:21:54,2024-01-08 11:40:40,17.07
12525,19676,83,2022-11-21,2023-01-03 09:23:34,2024-01-08 11:40:40,16.87
12526,19676,23,2022-11-22,2023-01-03 09:24:31,2024-01-08 11:40:40,17.39
12527,19676,39,2022-11-23,2023-01-03 09:25:04,2024-01-08 11:40:40,17.95
12528,19676,50,2022-11-24,2023-01-03 09:26:31,2024-01-08 11:40:40,18.0
12529,19676,67,2022-11-25,2023-01-03 09:28:38,2024-01-08 11:40:40,17.91
12530,19676,94,2022-11-26,2023-01-03 09:29:42,2024-01-08 11:40:40,18.09
12531,19676,69,2022-11-27,2023-01-03 09:30:06,2024-01-08 11:40:40,18.12
12532,19676,49,2022-11-28,2023-01-03 09:30:35,2024-01-08 11:40:40,18.37
12533,19676,35,2022-11-29,2023-01-03 09:31:06,2024-01-08 11:40:40,18.57
12534,19676,51,2022-11-30,2023-01-03 09:31:46,2024-01-08 11:40:40,18.63
12535,19676,53,2022-12-01,2023-01-03 09:32:07,2024-01-08 11:40:40,18.87
12536,19676,69,2022-12-02,2023-01-03 09:32:21,2024-01-08 11:40:40,18.84
12537,19676,85,2022-12-03,2023-01-03 09:32:46,2024-01-08 11:40:40,18.82
12538,18834,756,2023-01-03,2023-01-03 10:29:18,2024-01-08 11:40:40,5.95
12549,18832,1115,2023-01-04,2023-01-04 04:05:12,2024-01-08 11:40:40,5.65
12550,19373,35715,2022-12-29,2023-01-04 04:08:07,2024-01-08 11:40:40,2.8
12551,19373,132143,2022-12-30,2023-01-04 04:09:36,2024-01-08 11:40:40,2.8
12552,18831,1519,2023-01-04,2023-01-04 04:17:02,2024-01-08 11:40:40,6.45
12557,18901,244,2023-01-04,2023-01-04 09:25:42,2024-01-08 11:40:40,9.09
12558,18833,195,2023-01-03,2023-01-04 09:47:11,2024-01-08 11:40:40,5.13
12559,18834,778,2023-01-04,2023-01-04 09:52:16,2024-01-08 11:40:40,6.17
12562,18277,20,2023-01-04,2023-01-04 14:47:24,2024-01-08 11:40:40,16.6
12564,18607,30,2023-01-04,2023-01-04 14:48:28,2024-01-08 11:40:40,13.66
12565,18611,243,2023-01-04,2023-01-04 14:49:13,2024-01-08 11:40:40,12.35
12567,18614,129,2023-01-04,2023-01-04 14:50:21,2024-01-08 11:40:40,17.05
12569,18609,30,2023-01-04,2023-01-04 15:09:08,2024-01-08 11:40:40,16.57
12570,19294,3,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12571,19299,57,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12572,19300,6,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12573,19304,1,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12574,19307,21,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12575,19323,1,2023-01-02,2023-01-05 00:02:23,2024-01-08 11:40:40,5.0
12576,19297,2,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12577,19302,4,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12578,19308,24,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12579,19310,2,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12580,19315,1,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12581,19317,2,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12582,19319,5,2023-01-03,2023-01-05 00:05:49,2024-01-08 11:40:40,5.0
12583,19296,5,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12584,19298,1,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12585,19306,230,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12586,19307,773,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12587,19309,31,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12588,19312,9,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12589,19313,47,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12590,19318,65,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12591,19321,15,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12592,19322,15,2023-01-04,2023-01-05 00:11:00,2024-01-08 11:40:40,5.0
12593,18669,169,2023-01-03,2023-01-05 02:15:17,2024-01-08 11:40:40,21.27
12594,18671,29,2023-01-03,2023-01-05 02:15:58,2024-01-08 11:40:40,18.52
12595,18672,438,2023-01-03,2023-01-05 02:17:16,2024-01-08 11:40:40,22.22
12596,18674,241,2023-01-03,2023-01-05 02:17:54,2024-01-08 11:40:40,16.39
12597,18675,211,2023-01-03,2023-01-05 02:18:41,2024-01-08 11:40:40,19.61
12598,18676,460,2023-01-03,2023-01-05 02:19:41,2024-01-08 11:40:40,21.74
12599,18677,637,2023-01-03,2023-01-05 02:20:30,2024-01-08 11:40:40,17.86
12600,18678,490,2023-01-03,2023-01-05 02:21:38,2024-01-08 11:40:40,14.7
12601,19584,1,2023-01-03,2023-01-05 02:22:08,2024-01-08 11:40:40,12.0
12602,18669,182,2023-01-04,2023-01-05 02:23:08,2024-01-08 11:40:40,21.26
12603,18671,18,2023-01-04,2023-01-05 02:23:34,2024-01-08 11:40:40,18.33
12604,18672,470,2023-01-04,2023-01-05 02:24:06,2024-01-08 11:40:40,22.21
12605,18674,253,2023-01-04,2023-01-05 02:24:41,2024-01-08 11:40:40,16.39
12606,18675,188,2023-01-04,2023-01-05 02:25:23,2024-01-08 11:40:40,19.61
12607,18676,262,2023-01-04,2023-01-05 02:25:56,2024-01-08 11:40:40,21.74
12608,18677,361,2023-01-04,2023-01-05 02:26:33,2024-01-08 11:40:40,17.86
12609,18678,467,2023-01-04,2023-01-05 02:27:00,2024-01-08 11:40:40,12.19
12610,18616,417,2023-01-05,2023-01-05 05:50:17,2024-01-08 11:40:40,17.63
12611,18610,200,2023-01-05,2023-01-05 05:51:15,2024-01-08 11:40:40,12.25
12612,18606,349,2023-01-05,2023-01-05 05:52:43,2024-01-08 11:40:40,12.03
12614,18901,214,2023-01-05,2023-01-05 12:12:52,2024-01-08 11:40:40,9.09
12615,18901,30,2023-01-05,2023-01-05 12:13:13,2024-01-08 11:40:40,9.09
12621,18877,100,2023-01-05,2023-01-05 13:00:01,2024-01-08 11:40:40,10.0
12622,19252,210,2023-01-05,2023-01-05 13:29:10,2024-01-08 11:40:40,4.0
12623,19252,298,2023-01-04,2023-01-05 13:31:12,2024-01-08 11:40:40,4.03
12624,19253,30,2023-01-04,2023-01-05 13:31:53,2024-01-08 11:40:40,4.0
12625,19534,542,2023-01-05,2023-01-05 13:31:56,2024-01-08 11:40:40,1.33
12626,19529,39,2023-01-05,2023-01-05 13:32:40,2024-01-08 11:40:40,0.85
12627,19252,195,2023-01-03,2023-01-05 13:32:45,2024-01-08 11:40:40,4.0
12628,18876,50,2023-01-05,2023-01-05 13:33:21,2024-01-08 11:40:40,6.94
12629,19253,25,2023-01-03,2023-01-05 13:33:50,2024-01-08 11:40:40,3.6
12630,18876,187,2023-01-05,2023-01-05 13:34:02,2024-01-08 11:40:40,6.94
12631,19530,248,2023-01-05,2023-01-05 13:34:32,2024-01-08 11:40:40,0.63
12632,19808,61,2023-01-05,2023-01-05 13:34:56,2024-01-08 11:40:40,1.33
12633,19615,11,2023-01-04,2023-01-05 23:44:17,2024-01-08 11:40:40,31.82
12634,19614,68,2023-01-04,2023-01-05 23:44:57,2024-01-08 11:40:40,4.07
12635,18877,68,2023-01-06,2023-01-06 00:38:51,2024-01-08 11:40:40,10.0
12636,18901,143,2023-01-06,2023-01-06 00:40:03,2024-01-08 11:40:40,9.09
12637,18876,153,2023-01-06,2023-01-06 01:00:16,2024-01-08 11:40:40,6.94
12639,18901,50,2023-01-06,2023-01-06 08:54:47,2024-01-08 11:40:40,9.09
12640,18876,94,2023-01-06,2023-01-06 09:04:46,2024-01-08 11:40:40,6.94
12641,18832,2548,2023-01-06,2023-01-06 09:52:04,2024-01-08 11:40:40,5.49
12642,18831,1760,2023-01-06,2023-01-06 09:53:36,2024-01-08 11:40:40,6.25
12643,18834,825,2023-01-06,2023-01-06 09:54:34,2024-01-08 11:40:40,6.06
12644,18833,698,2023-01-06,2023-01-06 09:55:34,2024-01-08 11:40:40,4.59
12645,19294,114,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12646,19299,19,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12647,19300,1,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12648,19304,52,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12649,19306,224,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12650,19307,233,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12651,19311,160,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12652,19320,684,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12653,19314,4,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12654,19316,5,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12655,19323,3,2023-01-05,2023-01-06 12:01:00,2024-01-08 11:40:40,5.0
12656,19297,5,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12657,19301,2,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12658,19302,15,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12659,19305,35,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12660,19306,56,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12661,19307,102,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12662,19308,736,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12663,19310,6,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12664,19315,8,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12665,19318,588,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12666,19319,2,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12667,19320,926,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12668,19324,3,2023-01-06,2023-01-06 12:10:01,2024-01-08 11:40:40,5.0
12676,18901,67,2023-01-07,2023-01-07 01:11:32,2024-01-08 11:40:40,10.42
12678,18876,300,2023-01-07,2023-01-07 01:40:40,2024-01-08 11:40:40,7.69
12679,18669,342,2023-01-05,2023-01-07 02:07:00,2024-01-08 11:40:40,21.27
12680,18671,18,2023-01-05,2023-01-07 02:07:27,2024-01-08 11:40:40,18.33
12681,18672,78,2023-01-05,2023-01-07 02:08:23,2024-01-08 11:40:40,22.22
12682,18674,211,2023-01-05,2023-01-07 02:35:58,2024-01-08 11:40:40,16.39
12683,18675,232,2023-01-05,2023-01-07 02:36:19,2024-01-08 11:40:40,19.61
12684,18676,361,2023-01-05,2023-01-07 02:36:53,2024-01-08 11:40:40,21.74
12685,18677,468,2023-01-05,2023-01-07 02:37:23,2024-01-08 11:40:40,17.86
12686,18678,307,2023-01-05,2023-01-07 02:37:48,2024-01-08 11:40:40,14.7
12687,19584,3,2023-01-05,2023-01-07 02:38:27,2024-01-08 11:40:40,12.0
12688,18669,359,2023-01-06,2023-01-07 02:38:59,2024-01-08 11:40:40,21.28
12689,18671,55,2023-01-06,2023-01-07 02:39:20,2024-01-08 11:40:40,18.51
12690,18672,300,2023-01-06,2023-01-07 02:39:43,2024-01-08 11:40:40,22.2
12691,18674,316,2023-01-06,2023-01-07 02:41:04,2024-01-08 11:40:40,16.39
12692,18675,287,2023-01-06,2023-01-07 02:41:39,2024-01-08 11:40:40,19.61
12693,18676,181,2023-01-06,2023-01-07 02:42:03,2024-01-08 11:40:40,21.73
12694,18677,331,2023-01-06,2023-01-07 02:42:34,2024-01-08 11:40:40,17.85
12695,18678,374,2023-01-06,2023-01-07 02:43:00,2024-01-08 11:40:40,14.71
12696,19584,4,2023-01-06,2023-01-07 02:43:23,2024-01-08 11:40:40,12.0
12697,19669,3741,2023-01-07,2023-01-07 04:09:29,2024-01-08 11:40:40,2.0
12698,19670,2553,2023-01-07,2023-01-07 04:11:33,2024-01-08 11:40:40,1.76
12699,19671,96,2023-01-07,2023-01-07 04:13:41,2024-01-08 11:40:40,1.98
12700,19672,48,2023-01-07,2023-01-07 04:14:42,2024-01-08 11:40:40,1.69
12701,18831,821,2023-01-07,2023-01-07 04:17:37,2024-01-08 11:40:40,6.21
12702,18832,1276,2023-01-07,2023-01-07 04:19:08,2024-01-08 11:40:40,5.41
12703,19614,33,2023-01-12,2023-01-07 09:52:49,2024-01-08 11:40:40,5.1
12704,18876,156,2023-01-07,2023-01-07 10:09:05,2024-01-08 11:40:40,7.69
12705,18834,1065,2023-01-07,2023-01-07 10:34:40,2024-01-08 11:40:40,6.29
12707,18277,11,2023-01-07,2023-01-07 14:36:18,2024-01-08 11:40:40,15.91
12708,18606,200,2023-01-07,2023-01-07 14:37:31,2024-01-08 11:40:40,13.53
12709,18607,105,2023-01-07,2023-01-07 14:43:05,2024-01-08 11:40:40,14.76
12710,18610,11,2023-01-07,2023-01-07 14:43:57,2024-01-08 11:40:40,12.73
12711,18611,217,2023-01-07,2023-01-07 14:50:25,2024-01-08 11:40:40,13.82
12712,18614,257,2023-01-07,2023-01-07 14:51:21,2024-01-08 11:40:40,18.93
12714,18901,15,2023-01-16,2023-01-08 01:10:37,2024-01-08 11:40:40,11.49
12715,18902,8,2023-01-08,2023-01-08 01:13:25,2024-01-08 11:40:40,12.5
12716,18877,40,2023-01-08,2023-01-08 01:15:20,2024-01-08 11:40:40,11.11
12717,19049,653,2023-01-08,2023-01-08 02:08:19,2024-01-08 11:40:40,22.97
12718,19050,572,2023-01-08,2023-01-08 02:09:30,2024-01-08 11:40:40,20.98
12719,18831,502,2023-01-08,2023-01-08 04:16:13,2024-01-08 11:40:40,6.58
12720,18832,1062,2023-01-08,2023-01-08 04:17:01,2024-01-08 11:40:40,5.56
12721,18616,53,2023-01-08,2023-01-08 05:40:58,2024-01-08 11:40:40,18.87
12722,18614,1706,2023-01-08,2023-01-08 05:41:24,2024-01-08 11:40:40,18.94
12723,19049,1540,2023-01-08,2023-01-08 07:02:37,2024-01-08 11:40:40,22.73
12724,18901,50,2023-01-08,2023-01-08 09:14:33,2024-01-08 11:40:40,10.42
12726,18876,119,2023-01-08,2023-01-08 10:38:20,2024-01-08 11:40:40,7.41
12727,18834,474,2023-01-08,2023-01-08 11:02:48,2024-01-08 11:40:40,6.33
12728,18609,129,2023-01-08,2023-01-08 14:54:50,2024-01-08 11:40:40,17.67
12729,18876,168,2023-01-09,2023-01-09 01:38:06,2024-01-08 11:40:40,6.25
12730,18669,157,2023-01-08,2023-01-09 01:57:09,2024-01-08 11:40:40,21.27
12731,18671,83,2023-01-08,2023-01-09 01:57:41,2024-01-08 11:40:40,18.43
12732,18672,230,2023-01-08,2023-01-09 01:58:18,2024-01-08 11:40:40,22.22
12733,18674,484,2023-01-08,2023-01-09 01:58:43,2024-01-08 11:40:40,16.38
12734,18675,196,2023-01-08,2023-01-09 01:59:14,2024-01-08 11:40:40,16.38
12735,18676,464,2023-01-08,2023-01-09 01:59:50,2024-01-08 11:40:40,21.72
12736,18677,618,2023-01-08,2023-01-09 02:00:52,2024-01-08 11:40:40,17.86
12737,18678,123,2023-01-08,2023-01-09 02:01:21,2024-01-08 11:40:40,14.7
12738,19584,8,2023-01-08,2023-01-09 02:01:42,2024-01-08 11:40:40,12.12
12739,18669,353,2023-01-07,2023-01-09 02:02:17,2024-01-08 11:40:40,21.27
12740,18671,26,2023-01-07,2023-01-09 02:02:33,2024-01-08 11:40:40,18.46
12741,18672,292,2023-01-07,2023-01-09 02:03:14,2024-01-08 11:40:40,22.22
12742,18674,285,2023-01-07,2023-01-09 02:03:38,2024-01-08 11:40:40,16.39
12743,18675,207,2023-01-07,2023-01-09 02:04:12,2024-01-08 11:40:40,19.6
12744,18676,209,2023-01-07,2023-01-09 02:04:35,2024-01-08 11:40:40,21.74
12745,18677,531,2023-01-07,2023-01-09 02:06:10,2024-01-08 11:40:40,17.86
12746,18678,137,2023-01-07,2023-01-09 02:06:53,2024-01-08 11:40:40,14.7
12747,19584,3,2023-01-07,2023-01-09 02:07:18,2024-01-08 11:40:40,12.0
12748,19669,2250,2023-01-09,2023-01-09 02:25:24,2024-01-08 11:40:40,2.0
12749,19670,3360,2023-01-09,2023-01-09 02:27:56,2024-01-08 11:40:40,1.79
12750,19049,516,2023-01-09,2023-01-09 02:53:38,2024-01-08 11:40:40,23.26
12751,19050,658,2023-01-09,2023-01-09 02:54:38,2024-01-08 11:40:40,21.28
12752,18831,515,2023-01-09,2023-01-09 03:57:24,2024-01-08 11:40:40,6.02
12753,18832,903,2023-01-09,2023-01-09 03:58:31,2024-01-08 11:40:40,5.65
12754,18669,210,2023-01-09,2023-01-09 11:31:28,2024-01-08 11:40:40,21.24
12755,18671,187,2023-01-09,2023-01-09 11:31:47,2024-01-08 11:40:40,18.5
12756,18672,187,2023-01-09,2023-01-09 11:32:09,2024-01-08 11:40:40,22.22
12757,18674,385,2023-01-09,2023-01-09 11:32:58,2024-01-08 11:40:40,16.39
12758,18675,228,2023-01-09,2023-01-09 11:33:46,2024-01-08 11:40:40,19.61
12759,18676,257,2023-01-09,2023-01-09 11:34:54,2024-01-08 11:40:40,21.71
12760,18677,806,2023-01-09,2023-01-09 11:35:31,2024-01-08 11:40:40,17.86
12761,18678,123,2023-01-09,2023-01-09 11:36:13,2024-01-08 11:40:40,14.7
12762,19584,3,2023-01-09,2023-01-09 11:36:52,2024-01-08 11:40:40,12.17
12763,18877,27,2023-01-10,2023-01-10 00:46:25,2024-01-08 11:40:40,11.11
12764,18876,155,2023-01-10,2023-01-10 01:11:26,2024-01-08 11:40:40,7.14
12765,18901,29,2023-01-10,2023-01-10 01:19:23,2024-01-08 11:40:40,10.42
12766,19822,800,2023-01-05,2023-01-10 01:32:58,2024-01-08 11:40:40,5.0
12767,19822,1200,2023-01-06,2023-01-10 01:33:26,2024-01-08 11:40:40,5.0
12768,19822,1800,2023-01-09,2023-01-10 01:33:50,2024-01-08 11:40:40,5.0
12771,19671,771,2023-01-10,2023-01-10 02:17:51,2024-01-08 11:40:40,2.3
12772,19672,48,2023-01-10,2023-01-10 02:25:22,2024-01-08 11:40:40,9.38
12773,19296,1,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12774,19298,13,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12775,19303,2,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12776,19305,7,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12777,19306,67,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12778,19308,484,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12779,19309,122,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12780,19312,3,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12781,19313,20,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12782,19318,2332,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12783,19320,1115,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12784,19322,153,2023-01-07,2023-01-10 02:33:30,2024-01-08 11:40:40,6.0
12785,19294,327,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12786,19299,26,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12787,19304,102,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12788,19307,105,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12789,19308,1174,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12790,19311,231,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12791,19314,3,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12792,19316,3,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12793,19318,2443,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12794,19320,218,2023-01-08,2023-01-10 02:42:17,2024-01-08 11:40:40,6.0
12796,19297,4,2023-01-09,2023-01-10 03:53:04,2024-01-08 11:40:40,6.0
12797,19301,2,2023-01-09,2023-01-10 03:53:04,2024-01-08 11:40:40,6.0
12798,19302,210,2023-01-09,2023-01-10 03:53:04,2024-01-08 11:40:40,6.0
12799,19305,65,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12800,19308,536,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12801,19310,4,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12802,19315,180,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12803,19317,23,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12804,19319,10,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12805,19324,35,2023-01-09,2023-01-10 03:53:05,2024-01-08 11:40:40,6.0
12806,18831,541,2023-01-10,2023-01-10 03:55:56,2024-01-08 11:40:40,6.29
12807,18832,1086,2023-01-10,2023-01-10 03:56:48,2024-01-08 11:40:40,5.52
12808,18834,676,2023-01-09,2023-01-10 03:57:46,2024-01-08 11:40:40,6.21
12810,19534,297,2023-01-09,2023-01-10 10:13:22,2024-01-08 11:40:40,1.88
12811,19529,376,2023-01-09,2023-01-10 10:14:03,2024-01-08 11:40:40,1.82
12812,19530,1040,2023-01-09,2023-01-10 10:14:37,2024-01-08 11:40:40,0.9
12813,19808,457,2023-01-09,2023-01-10 10:15:02,2024-01-08 11:40:40,1.75
12814,19253,36,2023-01-10,2023-01-10 11:33:31,2024-01-08 11:40:40,5.0
