cycle_id,updated_at,size,created_at,weight,id,harvested_at,status,selling_price
8685.0,2021-03-29 01:15:10,200.0,2021-03-29 01:15:10,150.0,4609.0,2021-03-25,Full,150.0
12491.0,2022-01-05 14:12:15,170.0,2022-01-05 14:12:15,110.67,9054.0,2021-11-27,Partial,
12491.0,2022-01-05 14:13:05,123.0,2022-01-05 14:13:05,104.74,9055.0,2021-12-07,Partial,
12491.0,2022-01-05 14:14:37,125.0,2022-01-05 14:14:37,186.89,9056.0,2021-12-16,Partial,
12491.0,2022-03-13 15:05:10,88.0,2022-01-05 14:15:55,76.93,9057.0,2022-01-05,Full,
15221.0,2022-07-11 04:44:51,50.0,2022-07-11 04:44:51,4.21,11626.0,2022-07-04,Full,231550.0
17404.0,2022-10-24 01:36:02,47.0,2022-10-23 15:59:58,564.19,13947.0,2022-10-15,Full,564.19
17404.0,2022-10-24 01:35:43,66.0,2022-10-24 01:35:43,54.7,13960.0,2022-10-15,Full,54.7
17404.0,2022-10-24 01:38:17,47.0,2022-10-24 01:37:13,62.65,13961.0,2022-10-15,Full,62.65
17404.0,2022-10-28 07:32:36,47.0,2022-10-28 07:32:36,564.19,14106.0,2022-10-15,,37010864.0
17404.0,2022-10-28 07:32:36,66.0,2022-10-28 07:32:36,54.7,14107.0,2022-10-15,,3216360.0
17404.0,2022-10-28 07:32:36,66.0,2022-10-28 07:32:36,37.65,14108.0,2022-10-15,,1317750.0
17404.0,2022-11-02 13:45:05,177.0,2022-11-02 13:45:05,578.7,14294.0,2022-11-14,Partial,578.7
17404.0,2022-11-29 08:40:37,47.0,2022-11-17 02:35:35,564.19,14495.0,2022-10-15,Full,37010864.0
17404.0,2022-11-29 08:41:01,66.0,2022-11-17 02:35:35,54.7,14496.0,2022-10-15,Full,3216360.0
17404.0,2022-11-29 08:40:44,47.0,2022-11-17 02:35:35,37.65,14497.0,2022-10-15,Full,1317750.0
14576.0,2022-04-25 04:44:16,106.0,2022-04-25 04:44:16,110.0,10399.0,2022-04-25,Partial,3300000.0
14576.0,2022-04-25 04:45:02,106.0,2022-04-25 04:45:02,668.84,10400.0,2022-04-25,Partial,33575768.0
14576.0,2022-05-06 04:16:28,74.0,2022-05-06 04:16:28,649.35,10532.0,2022-05-05,Partial,43896060.0
14576.0,2022-05-06 04:17:17,74.0,2022-05-06 04:17:17,97.75,10533.0,2022-05-05,Partial,4398750.0
14576.0,2022-05-15 23:51:01,73.0,2022-05-15 23:51:01,593.55,10702.0,2022-05-14,Full,39767850.0
14576.0,2022-05-15 23:52:36,145.0,2022-05-15 23:52:36,123.3,10703.0,2022-05-14,Full,5425200.0
19755.0,2023-04-11 06:25:37,24.4,2023-04-11 06:25:37,6156.0,17256.0,2023-03-16,Full,
18056.0,2022-11-17 08:28:40,136.0,2022-11-17 08:28:40,1904.5,14532.0,2022-10-22,Full,81131700.0
18056.0,2022-11-17 08:30:19,180.0,2022-11-17 08:30:19,444.0,14533.0,2022-10-22,Full,11544000.0
18056.0,2022-11-17 08:31:24,180.0,2022-11-17 08:31:24,3.0,14534.0,2022-10-22,Full,99999.0
26436.0,2023-10-12 04:38:45,108.0,2023-10-12 04:38:45,650.48,22288.0,2023-04-28,Full,33955056.0
24007.0,2023-08-08 10:13:00,118.0,2023-08-08 10:13:00,150.0,20299.0,2023-07-15,Partial,
24007.0,2023-08-08 10:16:22,120.0,2023-08-08 10:15:28,2523.0,20300.0,2023-07-17,Full,
24007.0,2023-08-08 10:17:04,111.0,2023-08-08 10:17:04,1300.0,20301.0,2023-07-17,Full,
24652.0,2023-10-02 04:27:56,135.0,2023-10-02 04:27:56,360.0,21866.0,2023-09-30,Full,17280000.0
27549.0,2024-01-11 15:41:20,129.0,2024-01-11 15:41:20,251.58,25569.0,2024-01-11,Partial,10365096.0
27549.0,2024-02-15 13:38:59,60.68,2024-02-15 13:38:59,167.88,26966.0,2024-02-15,Partial,9549014.4
27549.0,2024-02-18 13:02:43,62.3,2024-02-18 13:02:43,174.94,27032.0,2024-02-18,Full,10066047.6
27549.0,2024-02-18 13:19:10,70.0,2024-02-18 13:19:10,27.15,27037.0,2024-02-18,Full,937598.1
11544.0,2022-10-06 05:23:46,97.0,2021-11-22 03:05:14,140.0,8225.0,2021-10-14,Partial,7364000.0
11544.0,2022-10-06 05:23:46,95.0,2021-11-22 03:06:33,212.0,8226.0,2021-10-16,Full,11236000.0
24891.0,2023-11-13 03:12:07,173.0,2023-11-13 03:12:07,489.0,23636.0,2023-10-20,Partial,
24891.0,2023-11-13 03:12:52,175.0,2023-11-13 03:12:52,223.0,23637.0,2023-10-24,Partial,
24891.0,2023-11-13 03:20:40,200.0,2023-11-13 03:20:40,214.0,23639.0,2023-11-03,Partial,
24891.0,2023-11-13 03:31:03,175.0,2023-11-13 03:31:03,535.8,23645.0,2023-11-03,Full,
16513.0,2022-08-28 06:32:18,111.0,2022-08-28 06:32:18,814.85,12873.0,2022-08-28,Full,44653780.0
20669.0,2023-05-23 07:36:07,91.0,2023-05-17 12:22:00,652.71,17949.0,2023-05-17,Partial,37400283.0
20669.0,2023-05-23 07:36:06,160.0,2023-05-19 22:31:05,1.5,18000.0,2023-05-17,Partial,51570.0
20669.0,2023-05-23 07:36:07,91.0,2023-05-20 03:54:44,0.39,18019.0,2023-05-17,Partial,14605.5
20669.0,2023-05-23 07:36:07,91.0,2023-05-23 05:56:01,0.11,18085.0,2023-05-17,Partial,2200.0
20669.0,2023-05-30 08:00:58,76.0,2023-05-27 11:22:04,649.47,18211.0,2023-05-27,Partial,38708412.0
20669.0,2023-05-30 08:00:55,170.0,2023-05-27 11:24:11,1.92,18212.0,2023-05-27,Partial,80102.4
20669.0,2023-06-17 10:47:37,63.0,2023-06-16 10:54:33,1505.45,18656.0,2023-06-16,Full,87466645.0
20669.0,2023-06-17 10:47:37,110.0,2023-06-16 10:55:31,760.32,18657.0,2023-06-16,Full,26504755.2
12864.0,2022-02-15 04:21:02,68.17,2022-02-02 07:31:16,7059.74,9384.0,2022-01-05,Full,0.0
14583.0,2022-10-06 05:24:54,89.0,2022-04-28 07:22:53,571.6,10485.0,2022-04-23,Partial,33895880.0
14583.0,2022-10-06 05:25:27,64.0,2022-05-13 08:56:28,1110.6,10650.0,2022-05-10,Partial,78852600.0
14583.0,2022-10-06 05:25:39,43.0,2022-06-06 04:17:42,625.1,10932.0,2022-06-02,Partial,48882820.0
14583.0,2022-10-06 05:25:40,40.75,2022-06-06 04:20:15,2409.55,10933.0,2022-06-04,Failed,189342439.0
14583.0,2022-10-06 05:25:41,60.0,2022-06-06 04:22:12,174.06,10934.0,2022-06-04,Failed,11836080.0
14583.0,2022-10-06 05:25:41,70.0,2022-06-06 04:23:17,49.5,10935.0,2022-06-04,Failed,2019600.0
24193.0,2023-08-24 12:01:40,303.0,2023-08-24 12:01:40,193.0,20671.0,2023-08-24,,5211000.0
24193.0,2023-11-20 19:24:15,90.0,2023-11-20 19:17:35,102.3,24182.0,2023-11-17,Full,5115000.0
24193.0,2023-11-20 19:24:15,67.0,2023-11-20 19:18:46,83.6,24183.0,2023-11-17,Full,5099600.0
21269.0,2023-06-08 07:46:42,85.86,2023-05-24 12:10:31,908.68,18114.0,2023-05-24,Partial,49067286.0
21269.0,2023-06-11 12:33:59,57.44,2023-06-07 11:00:24,3473.06,18435.0,2023-06-07,Full,218630638.0
24409.0,2023-09-25 11:56:34,120.0,2023-09-25 11:56:34,186.0,21618.0,2023-09-25,Full,9858000.0
18142.0,2022-11-17 13:12:16,59.5,2022-11-17 06:48:54,623.67,14519.0,2022-11-17,Full,36921264.0
27698.0,2024-01-31 13:09:37,94.0,2024-01-31 13:09:37,568.14,26401.0,2024-01-29,Partial,27952488.0
27698.0,2024-01-31 13:10:44,94.0,2024-01-31 13:10:44,568.14,26406.0,2024-01-31,Partial,27952488.0
27698.0,2024-01-31 13:17:42,180.0,2024-01-31 13:17:42,51.2,26413.0,2024-01-31,Partial,1511424.0
27698.0,2024-02-08 13:20:11,98.0,2024-02-08 13:20:11,1218.74,26645.0,2024-02-08,Full,61424496.0
27698.0,2024-02-08 13:23:33,98.0,2024-02-08 13:23:33,300.73,26648.0,2024-02-08,Full,7578396.0
27698.0,2024-02-08 13:26:15,98.0,2024-02-08 13:26:15,63.31,26651.0,2024-02-08,Full,2233576.8
27698.0,2024-02-15 03:16:35,94.0,2024-02-15 03:16:35,568.14,26866.0,2024-01-31,,27952488.0
27698.0,2024-02-15 03:16:35,94.0,2024-02-15 03:16:35,51.2,26867.0,2024-01-31,,1511424.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,1218.74,26903.0,2024-02-08,,61424496.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,63.31,26904.0,2024-02-08,,2233576.8
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,300.73,26905.0,2024-02-08,,7578396.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,1.0,26906.0,2024-02-08,,10000.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,3.0,26907.0,2024-02-08,,9000.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,5.0,26908.0,2024-02-08,,100000.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,53.08,26909.0,2024-02-08,,796200.0
27698.0,2024-02-15 04:12:15,98.0,2024-02-15 04:12:15,30.38,26910.0,2024-02-08,,607600.0
27757.0,2024-03-06 02:54:50,65.6,2024-02-13 02:53:50,974.0,26769.0,2024-01-22,Partial,
27757.0,2024-02-13 02:55:18,52.7,2024-02-13 02:55:18,1088.0,26770.0,2024-02-01,Partial,
27757.0,2024-03-06 02:54:28,44.5,2024-02-15 04:29:10,4321.8,26930.0,2024-02-14,Full,
27757.0,2024-03-06 02:54:36,47.8,2024-02-15 04:29:54,1014.55,26931.0,2024-02-08,Partial,
27164.0,2024-01-28 23:44:28,114.0,2024-01-23 13:03:41,1688.47,26138.0,2024-01-23,Failed,78007314.0
27164.0,2024-01-28 23:44:28,201.0,2024-01-23 13:04:54,35.55,26139.0,2024-01-23,Failed,1066500.0
10371.0,2022-04-22 06:03:17,237.0,2021-08-01 15:41:56,1080.0,6270.0,2021-07-30,Full,35640000.0
29450.0,2024-03-16 04:49:07,130.0,2024-03-16 04:49:07,500.0,27808.0,2024-03-15,Partial,22500000.0
29450.0,2024-03-18 11:53:41,130.0,2024-03-18 11:53:34,300.0,27872.0,2024-03-17,Full,13500000.0
24965.0,2023-10-02 02:34:57,180.0,2023-10-02 02:34:57,100.0,21858.0,2023-10-01,Partial,4200000.0
24965.0,2023-10-10 01:50:58,125.0,2023-10-10 01:50:58,120.0,22163.0,2023-10-08,Partial,6000000.0
24965.0,2023-10-10 09:05:09,125.0,2023-10-10 09:05:09,250.0,22199.0,2023-10-10,Partial,12500000.0
24965.0,2023-10-12 00:23:52,120.0,2023-10-12 00:23:52,250.0,22271.0,2023-10-11,Full,12500000.0
16272.0,2022-10-06 05:27:31,65.0,2022-08-21 03:30:55,150.0,12664.0,2022-07-31,Full,10200000.0
24507.0,2023-09-14 01:54:21,161.0,2023-09-14 01:54:21,300.0,21164.0,2023-09-13,Partial,13800000.0
24507.0,2023-09-21 05:47:37,106.0,2023-09-21 04:43:39,515.0,21458.0,2023-09-21,Partial,27192000.0
24507.0,2023-09-27 14:49:07,85.0,2023-09-27 14:49:07,494.0,21689.0,2023-09-27,Partial,27170000.0
24507.0,2023-10-04 02:33:00,65.0,2023-10-04 02:33:00,519.0,21933.0,2023-10-04,Partial,35292000.0
24507.0,2023-10-22 05:04:23,41.0,2023-10-21 23:28:54,535.0,22749.0,2023-10-22,Partial,36915000.0
24507.0,2023-11-06 01:35:20,30.0,2023-11-06 01:35:20,154.0,23276.0,2023-11-05,Partial,12320000.0
24507.0,2023-11-12 16:04:03,28.0,2023-11-12 16:04:03,1348.0,23629.0,2023-11-11,Full,105144000.0
23945.0,2023-12-23 09:47:00,23.5,2023-12-20 06:57:45,3211.0,25173.0,2023-12-15,Full,
22453.0,2023-07-25 02:57:02,104.0,2023-07-25 02:57:02,1900.0,20016.0,2023-07-24,Full,137180000.0
15487.0,2022-10-06 05:26:27,95.0,2022-07-03 05:37:23,143.18,11379.0,2022-07-03,,7588540.0
15487.0,2022-10-06 05:26:29,92.0,2022-07-06 10:51:14,321.21,11582.0,2022-07-06,,17216856.0
15487.0,2022-10-06 05:26:30,92.0,2022-07-06 10:51:14,51.04,11583.0,2022-07-06,Failed,1633280.0
23331.0,2023-12-29 14:14:56,23.3,2023-12-29 14:14:56,4820.0,25385.0,2023-12-26,Full,
20526.0,2023-04-11 07:01:54,13.8,2023-04-11 06:59:17,2071.0,17264.0,2023-04-05,Full,
24103.0,2023-09-19 09:21:54,206.0,2023-08-19 09:41:23,24.14,20507.0,2023-08-19,Partial,830416.0
24103.0,2023-09-19 09:23:11,99.0,2023-09-08 10:24:24,2.19,20987.0,2023-09-08,Full,109500.0
27555.0,2024-01-09 07:40:44,170.0,2024-01-09 07:40:44,254.0,25537.0,2023-12-14,Partial,254.0
27555.0,2024-01-09 07:41:08,150.0,2024-01-09 07:41:08,142.0,25538.0,2023-12-24,Partial,142.0
27555.0,2024-01-15 02:01:05,85.0,2024-01-15 02:01:05,485.0,25679.0,2024-01-10,Full,485.0
18028.0,2022-10-31 04:04:07,101.7,2022-10-31 04:04:07,297.0,14212.0,2022-10-31,Partial,297.0
18028.0,2022-11-10 04:22:49,75.0,2022-11-10 04:22:49,504.0,14395.0,2022-11-10,Partial,504.0
18028.0,2022-11-10 04:23:04,75.0,2022-11-10 04:23:04,20.0,14396.0,2022-11-10,Partial,20.0
18028.0,2022-11-25 00:23:00,52.0,2022-11-25 00:23:00,470.0,14658.0,2022-11-24,Partial,470.0
18028.0,2022-11-27 01:22:47,50.0,2022-11-27 01:22:47,15.0,14722.0,2022-11-26,Partial,1125000.0
18028.0,2022-12-15 09:34:27,32.0,2022-12-15 09:34:27,651.0,15093.0,2022-12-15,Full,45570000.0
18028.0,2023-01-26 10:07:14,100.0,2023-01-26 10:07:14,300.0,16007.0,2023-01-26,,15000000.0
29108.0,2024-01-21 17:50:38,41.0,2024-01-21 17:50:38,5919.1,26084.0,2023-01-11,Full,
18538.0,2023-01-20 05:46:49,20.7,2023-01-20 05:46:49,3526.0,15836.0,2023-01-17,Full,
17475.0,2022-11-09 14:56:14,130.0,2022-10-25 10:14:58,430.0,14006.0,2022-09-30,Full,21930000.0
22261.0,2023-10-30 10:06:50,220.0,2023-10-30 10:06:50,1.0,23084.0,2023-06-16,Failed,0.0
20848.0,2023-04-07 01:33:47,125.0,2023-04-07 01:33:23,1594.98,17173.0,2023-04-06,Full,76559040.0
20848.0,2023-04-07 01:35:54,200.0,2023-04-07 01:35:54,217.49,17174.0,2023-04-06,Full,6263712.0
20848.0,2023-04-07 01:38:06,150.0,2023-04-07 01:37:15,216.0,17175.0,2023-04-06,Full,2376000.0
20848.0,2023-04-10 00:57:57,125.0,2023-04-10 00:57:57,20.0,17244.0,2023-04-06,Full,0.0
17437.0,2022-10-18 04:37:58,106.0,2022-10-16 09:24:06,163.85,13769.0,2022-10-15,Full,7995880.0
17437.0,2022-10-18 04:41:27,150.0,2022-10-16 09:24:06,66.95,13770.0,2022-10-15,Full,2276300.0
17437.0,2022-10-18 10:40:00,130.0,2022-10-16 09:24:06,5.0,13771.0,2022-10-15,Full,160000.0
17437.0,2022-11-25 19:21:11,130.0,2022-10-16 09:24:06,0.2,13772.0,2022-10-15,Full,0.0
27108.0,2024-02-07 03:29:08,37.5,2024-02-07 03:29:08,10971.0,26594.0,2024-01-19,Full,
17627.0,2022-10-18 00:00:49,106.0,2022-10-10 00:21:51,629.7,13620.0,2022-10-09,Full,33248160.0
17627.0,2022-10-18 00:00:49,106.0,2022-10-10 00:35:43,22.18,13622.0,2022-10-09,Full,702662.4
24175.0,2023-09-03 01:29:30,63.0,2023-09-03 01:29:30,512.0,20864.0,2023-08-29,Partial,30412800.0
24175.0,2023-09-03 01:31:26,60.0,2023-09-03 01:31:26,1200.0,20865.0,2023-08-23,Partial,72000000.0
24175.0,2023-09-03 01:32:40,61.0,2023-09-03 01:32:40,1361.3,20866.0,2023-09-02,Full,81405740.0
26216.0,2023-11-27 00:37:56,100.0,2023-11-27 00:37:56,150.0,24380.0,2023-11-24,Partial,7800000.0
26216.0,2023-12-07 11:31:54,67.0,2023-12-07 11:31:54,150.0,24850.0,2023-12-07,Partial,7950000.0
26216.0,2023-12-12 14:28:42,67.0,2023-12-10 16:14:30,800.0,24894.0,2023-12-08,Full,43200000.0
10755.0,2021-09-01 18:46:02,500.0,2021-09-01 18:45:42,100.0,6758.0,2021-08-17,Full,3600000.0
26476.0,2024-01-13 23:26:54,86.0,2024-01-13 23:26:54,711.0,25615.0,2024-01-05,Partial,46.3
26476.0,2024-02-29 17:05:45,60.0,2024-02-29 17:05:45,590.8,27370.0,2024-01-22,Partial,54.5
26476.0,2024-02-29 17:09:41,52.0,2024-02-29 17:08:04,245945.0,27371.0,2024-02-04,Full,56.6
26476.0,2024-02-29 17:11:34,52.0,2024-02-29 17:10:29,70.0,27372.0,2024-02-04,Full,39.62
26476.0,2024-02-29 17:13:02,100.0,2024-02-29 17:13:02,110.9,27373.0,2024-02-04,Full,25.0
16350.0,2022-08-16 09:11:12,77.84,2022-08-16 09:11:12,428.66,12545.0,2022-07-20,Partial,
16350.0,2022-08-16 09:12:05,64.59,2022-08-16 09:12:05,3196.29,12546.0,2022-08-03,Full,
4045.0,2020-07-01 15:02:16,66.0,2020-07-01 15:02:16,647.49,2301.0,2020-07-01,Partial,
4045.0,2020-07-01 15:02:52,104.0,2020-07-01 15:02:52,138.38,2302.0,2020-07-01,Partial,
4045.0,2020-07-18 15:19:26,52.0,2020-07-18 15:19:26,620.29,2398.0,2020-07-18,Partial,
4045.0,2020-07-18 15:20:29,88.0,2020-07-18 15:20:29,96.48,2399.0,2020-07-18,Partial,
4045.0,2020-08-02 01:44:33,66.0,2020-08-02 01:43:50,114.16,2490.0,2020-08-01,Partial,
4045.0,2020-08-02 02:07:07,42.0,2020-08-02 02:07:07,575.17,2491.0,2020-08-01,Partial,
4045.0,2020-08-08 13:47:42,40.0,2020-08-08 13:47:42,582.43,2549.0,2020-08-08,Partial,
4045.0,2020-08-08 13:48:14,72.0,2020-08-08 13:48:14,82.24,2550.0,2020-08-08,Partial,
4045.0,2020-08-13 13:19:14,41.0,2020-08-13 13:19:14,770.37,2587.0,2020-08-12,Full,
4045.0,2020-08-13 13:19:52,67.0,2020-08-13 13:19:52,154.37,2588.0,2020-08-12,Full,
10019.0,2021-12-01 01:19:56,108.0,2021-09-02 11:36:13,82.0,6762.0,2021-06-19,Partial,4100000.0
10019.0,2021-12-01 01:25:50,59.0,2021-09-02 11:53:54,190.5,6764.0,2021-07-21,Full,13716000.0
10019.0,2021-10-10 00:50:05,83.0,2021-10-10 00:50:05,102.0,7324.0,2021-07-09,Partial,6007800.0
23634.0,2023-12-20 06:33:58,23.2,2023-12-20 06:33:58,4520.0,25170.0,2023-12-14,Full,
20600.0,2023-06-23 08:16:44,33.3,2023-06-23 08:16:44,4222.0,18861.0,2023-06-22,Full,
22447.0,2023-07-07 01:41:34,70.0,2023-07-07 01:41:34,6500.0,19389.0,2023-07-04,Full,552500000.0
23297.0,2023-09-13 08:25:11,36.9,2023-09-13 08:25:11,3000.0,21145.0,2023-09-11,Full,343200000.0
16155.0,2022-10-06 05:26:51,116.6,2022-07-25 04:53:38,278.6,12098.0,2022-07-22,Full,13283648.0
16155.0,2022-10-06 05:26:51,116.6,2022-07-25 04:54:31,35.91,12099.0,2022-07-22,Full,718200.0
16155.0,2022-10-06 05:26:51,116.6,2022-07-25 04:55:12,4.0,12100.0,2022-07-22,Full,40000.0
16059.0,2022-08-29 07:16:54,49.0,2022-08-29 07:16:54,4500.0,12903.0,2022-07-31,Full,585000000.0
16294.0,2022-07-29 14:20:01,104.0,2022-07-29 14:20:01,119.0,12185.0,2022-07-28,Partial,6247500.0
16294.0,2022-08-10 03:40:20,69.0,2022-08-10 03:22:12,113.0,12363.0,2022-08-10,Partial,7345000.0
16294.0,2022-08-23 09:49:43,49.0,2022-08-23 09:49:43,69.6,12817.0,2022-08-23,Partial,
16294.0,2022-09-05 03:01:24,42.0,2022-09-05 03:01:24,662.0,12980.0,2022-09-03,Full,52298000.0
16130.0,2022-07-08 05:25:31,298.0,2022-07-08 05:22:49,2.0,11599.0,2022-06-24,Full,76000.0
13667.0,2022-03-16 03:06:39,105.0,2022-03-16 03:05:14,590.0,9873.0,2022-03-06,Full,
24006.0,2023-08-08 09:57:32,152.0,2023-08-08 09:57:32,1937.0,20294.0,2023-07-14,Partial,
24006.0,2023-08-08 09:59:18,117.0,2023-08-08 09:59:18,2586.0,20295.0,2023-07-15,Partial,
24006.0,2023-08-08 10:01:02,104.0,2023-08-08 10:01:02,2738.0,20296.0,2023-07-15,Full,
15503.0,2022-10-06 05:26:48,188.19,2022-07-17 15:27:56,190.67,11941.0,2022-07-16,Full,3813400.0
15503.0,2022-10-06 05:26:48,188.19,2022-07-17 15:29:04,18.69,11942.0,2022-07-16,Full,280350.0
27300.0,2024-03-12 00:54:20,130.8,2024-02-01 14:04:56,391.9,26455.0,2024-01-31,Partial,16824267.0
27300.0,2024-03-12 00:50:03,89.4,2024-02-13 09:25:44,486.2,26811.0,2024-02-11,Partial,25340744.0
27300.0,2024-03-12 00:52:01,64.4,2024-02-25 12:01:40,624.1,27284.0,2024-02-25,Partial,36272692.0
27300.0,2024-03-12 00:39:14,49.6,2024-03-11 12:04:43,726.4,27605.0,2024-03-06,Partial,46053760.0
27300.0,2024-03-12 00:39:14,70.3,2024-03-11 12:05:44,5.1,27606.0,2024-03-06,Partial,290241.0
27300.0,2024-03-12 00:39:14,120.0,2024-03-11 12:06:44,11.5,27607.0,2024-03-06,Partial,392679.0
27300.0,2024-03-26 02:53:48,36.4,2024-03-25 07:22:52,2653.4,28014.0,2024-03-22,Full,201870672.0
27300.0,2024-03-26 02:53:48,47.3,2024-03-25 07:24:04,174.4,28015.0,2024-03-22,Full,11679568.0
27300.0,2024-03-26 02:53:48,120.0,2024-03-25 07:25:16,184.3,28017.0,2024-03-22,Full,8293500.0
22266.0,2023-09-30 01:32:16,149.85,2023-07-02 00:22:35,840.1,19155.0,2023-06-30,Full,33629203.0
22266.0,2023-09-30 01:32:16,149.85,2023-07-06 08:54:09,25.8,19380.0,2023-06-30,Full,851400.0
22266.0,2023-11-15 01:47:44,149.85,2023-11-15 01:45:22,840.1,23842.0,2023-06-30,,33629203.0
22266.0,2023-11-15 01:47:45,149.85,2023-11-15 01:46:53,25.8,23843.0,2023-06-30,,851400.0
19077.0,2022-12-22 00:57:48,105.0,2022-12-22 00:57:48,51.08,15290.0,2022-12-21,Full,2605080.0
16341.0,2022-08-16 08:14:04,77.93,2022-08-16 08:14:04,583.05,12528.0,2022-07-20,Partial,
16341.0,2022-08-16 08:14:56,62.36,2022-08-16 08:14:56,3875.07,12529.0,2022-08-03,Full,
28766.0,2024-02-27 00:17:44,136.0,2024-02-26 12:55:23,420.0,27305.0,2024-02-26,Full,18480000.0
19368.0,2023-02-06 08:34:28,33.52,2023-02-06 05:46:22,48.46,16228.0,2022-12-06,Full,3580.612
19368.0,2023-02-06 08:34:15,33.52,2023-02-06 06:15:18,4.08,16229.0,2022-12-06,Full,89760.0
19368.0,2023-03-07 05:45:42,33.52,2023-03-07 05:45:42,48.46,16587.0,2023-02-04,,3580612.48
19368.0,2023-03-07 05:45:42,33.52,2023-03-07 05:45:42,4.08,16588.0,2023-02-04,,89760.0
26479.0,2024-01-13 23:26:54,82.0,2024-01-13 23:26:54,647.45,25617.0,2024-01-05,Partial,47.1
26479.0,2024-03-07 13:23:50,63.0,2024-03-07 13:23:50,736.75,27525.0,2024-01-22,Partial,53.9
26479.0,2024-03-07 13:25:47,59.0,2024-03-07 13:25:47,2062.0,27526.0,2024-01-23,Full,54.7
26479.0,2024-03-07 13:27:36,59.0,2024-03-07 13:27:10,38.0,27527.0,2024-01-23,Full,39.724
26479.0,2024-03-07 13:28:40,90.0,2024-03-07 13:28:40,98.6,27528.0,2024-01-23,Full,25.0
26239.0,2023-12-05 13:51:39,84.67,2023-12-05 13:51:39,1306.7,24676.0,2023-12-04,Partial,
26239.0,2023-12-05 14:01:23,162.0,2023-12-05 14:01:23,18.6,24687.0,2023-12-04,Partial,
26239.0,2023-12-19 13:28:56,58.84,2023-12-19 13:28:56,1893.85,25164.0,2023-12-19,Partial,
26239.0,2023-12-19 13:28:56,98.0,2023-12-19 13:28:56,68.4,25165.0,2023-12-19,Partial,
26239.0,2023-12-23 08:05:27,56.3,2023-12-23 08:05:27,4241.65,25244.0,2023-12-23,Full,
26239.0,2023-12-23 08:05:27,104.0,2023-12-23 08:05:27,57.5,25245.0,2023-12-23,Full,
18754.0,2022-10-06 14:40:10,63.3,2022-10-06 14:40:10,523.0,13556.0,2020-08-01,Full,
15497.0,2022-10-06 05:27:03,99.01,2022-07-24 01:43:41,483.31,12081.0,2022-07-22,Full,25275663.07
23710.0,2023-12-07 08:39:58,56.0,2023-10-22 12:00:41,236.0,22777.0,2023-10-22,Partial,14207200.0
23710.0,2023-12-07 08:43:00,54.0,2023-10-24 11:51:12,118.0,22855.0,2023-10-24,Partial,7198000.0
23710.0,2023-10-24 11:51:43,54.0,2023-10-24 11:51:43,2.5,22856.0,2023-10-24,Partial,0.0
23710.0,2023-12-08 04:32:52,38.0,2023-11-23 13:58:24,354.28,24310.0,2023-11-20,Partial,24941312.0
23710.0,2023-12-08 04:34:32,39.01,2023-11-23 14:04:06,607.85,24315.0,2023-11-20,Partial,41390937.9
23710.0,2023-11-23 14:05:18,39.01,2023-11-23 14:05:12,3.43,24316.0,2023-11-20,Partial,0.0
23710.0,2023-11-23 14:05:45,39.01,2023-11-23 14:05:45,7.0,24317.0,2023-11-20,Partial,0.0
23710.0,2023-12-08 04:35:11,39.0,2023-11-23 14:10:40,414.6,24318.0,2023-11-21,Full,28690320.0
23710.0,2023-12-08 04:35:43,39.76,2023-11-26 09:04:32,2777.7,24375.0,2023-11-26,Full,183861518.4
23710.0,2023-12-08 04:35:43,56.84,2023-11-26 09:05:33,50.05,24376.0,2023-11-26,Full,2850247.4
23710.0,2023-11-26 10:37:17,56.84,2023-11-26 10:37:17,45.0,24377.0,2023-11-26,Full,0.0
26809.0,2024-01-25 09:34:38,223.0,2023-12-27 12:02:29,385.5,25324.0,2023-12-25,Partial,173475.0
26809.0,2024-01-25 09:34:49,223.0,2023-12-27 12:27:08,294.5,25329.0,2023-12-26,Partial,132525.0
26809.0,2024-01-25 09:35:46,75.0,2024-01-25 09:35:46,85.5,26219.0,2024-01-22,Partial,85500.0
28844.0,2024-02-27 12:42:59,222.0,2024-02-27 07:38:47,7.3,27314.0,2024-02-27,Partial,438000.0
28844.0,2024-02-28 14:56:33,215.0,2024-02-28 14:56:33,2.1,27344.0,2024-02-28,Partial,126000.0
28844.0,2024-03-01 11:44:53,200.0,2024-03-01 11:44:53,5.2,27406.0,2024-03-01,Partial,312000.0
28844.0,2024-03-06 10:39:44,185.0,2024-03-06 10:39:44,2.25,27495.0,2024-03-05,Full,135000.0
12856.0,2021-12-23 02:36:49,103.06,2021-12-23 02:36:49,2002.48,8941.0,2021-12-22,Full,92278283.36
12856.0,2022-02-15 04:26:29,128.0,2021-12-23 02:37:28,65.4,8942.0,2021-12-22,Full,1635000.0
12856.0,2022-02-15 04:21:02,103.06,2022-02-02 07:54:28,2067.88,9397.0,2021-12-22,Full,0.0
